Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
64,8,60,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
64,8,60,relu,0.5,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
64,8,100,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
64,8,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931288871783)]"
64,32,35,relu,0.2,Adam,"[(0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.9984969827350777), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
64,32,35,relu,0.5,Adam,"[(0.9955022488755623, 0.9955171667897394, 0.9955022488755623, 0.9955059782841785), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
64,32,60,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.992503748125937, 0.992599905480611, 0.992503748125937, 0.9924805034600594), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9924924924924925, 0.992529843276112, 0.9924924924924925, 0.9924999248299039), (0.9894894894894894, 0.989569480863438, 0.9894894894894894, 0.9894583810041231)]"
64,32,60,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985022616601563)]"
64,32,100,relu,0.2,Adam,"[(1.0, 1.0, 1.0, 1.0), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9955022488755623, 0.9955096328682579, 0.9955022488755623, 0.995502220764442), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639)]"
64,32,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
64,64,35,relu,0.2,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
64,64,35,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9954954954954955, 0.9955029656522194, 0.9954954954954955, 0.9954916367701199)]"
64,64,60,relu,0.2,Adam,"[(0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
64,64,60,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985022616601563)]"
64,64,100,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
64,64,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,8,35,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9954954954954955, 0.9955029656522194, 0.9954954954954955, 0.99549163677012)]"
128,8,35,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
128,8,60,relu,0.2,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9955022488755623, 0.9955687181040022, 0.9955022488755623, 0.9955019958628296), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.9954954954954955, 0.9955176829648196, 0.9954954954954955, 0.9954954393289035)]"
