Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,8,60,relu,0.2,Adam,"[(0.712143928035982, 0.7125728434826223, 0.712143928035982, 0.7119396064664771), (0.6671664167916042, 0.6661524124184298, 0.6671664167916042, 0.6635991733638408), (0.6401799100449775, 0.641467485660786, 0.6401799100449775, 0.6372184618788508), (0.6651651651651652, 0.668658117657819, 0.6651651651651652, 0.6629200682929491), (0.6876876876876877, 0.6908639768473598, 0.6876876876876877, 0.6788485981215199)]"
128,8,60,relu,0.5,Adam,"[(0.6761619190404797, 0.7279308042611956, 0.6761619190404797, 0.6547636289668871), (0.6851574212893553, 0.6896731064933982, 0.6851574212893553, 0.6749355979334191), (0.6401799100449775, 0.6731004110013958, 0.6401799100449775, 0.6235907539243307), (0.7087087087087087, 0.7231956196903827, 0.7087087087087087, 0.7048080922208139), (0.6786786786786787, 0.6852645480096461, 0.6786786786786787, 0.6677521340987784)]"
128,8,100,relu,0.2,Adam,"[(0.6596701649175413, 0.661730237807074, 0.6596701649175413, 0.6526624146074471), (0.6521739130434783, 0.6647223616911782, 0.6521739130434783, 0.6392324360959042), (0.6881559220389805, 0.688288455950081, 0.6881559220389805, 0.6843481312671369), (0.6696696696696697, 0.680484763218503, 0.6696696696696697, 0.6612806924697763), (0.6486486486486487, 0.6576094095507383, 0.6486486486486487, 0.6371172484852782)]"
128,8,100,relu,0.5,Adam,"[(0.7076461769115442, 0.7214310866544593, 0.7076461769115442, 0.6993704998598275), (0.6296851574212894, 0.6141822328889837, 0.6296851574212894, 0.6033582808735789), (0.6626686656671664, 0.697694028072173, 0.6626686656671664, 0.6471449154789544), (0.6921921921921922, 0.7084693209186266, 0.6921921921921922, 0.6898848419926513), (0.6726726726726727, 0.7179998868325144, 0.6726726726726727, 0.6456554639970278)]"
128,32,35,relu,0.2,Adam,"[(0.7016491754122939, 0.7010779791604627, 0.7016491754122939, 0.7008998474217916), (0.6266866566716641, 0.6298042926531708, 0.6266866566716641, 0.6254886285621837), (0.6881559220389805, 0.6848464755487973, 0.6881559220389805, 0.6842768696933147), (0.6381381381381381, 0.6425169394944162, 0.6381381381381381, 0.6330394955713993), (0.6561561561561562, 0.6529695606398932, 0.6561561561561562, 0.6457935239773451)]"
128,32,35,relu,0.5,Adam,"[(0.6941529235382309, 0.7099864525045492, 0.6941529235382309, 0.6868140801789232), (0.7031484257871065, 0.7197048636461673, 0.7031484257871065, 0.69563117108751), (0.7091454272863568, 0.7155536134919477, 0.7091454272863568, 0.7050554895892301), (0.7237237237237237, 0.724250003751853, 0.7237237237237237, 0.7220728961503311), (0.7387387387387387, 0.749403718915914, 0.7387387387387387, 0.7312314677324155)]"
128,32,60,relu,0.2,Adam,"[(0.6896551724137931, 0.6918070691423769, 0.6896551724137931, 0.6886303038140464), (0.6776611694152923, 0.6719879376720107, 0.6776611694152923, 0.6738448844640837), (0.6596701649175413, 0.6576308144296197, 0.6596701649175413, 0.6482231188641226), (0.6936936936936937, 0.6936026591199005, 0.6936936936936937, 0.6927384771915697), (0.6861861861861862, 0.6886264225244931, 0.6861861861861862, 0.6829408039760504)]"
128,32,60,relu,0.5,Adam,"[(0.671664167916042, 0.7033538712215504, 0.671664167916042, 0.6614887158440261), (0.6581709145427287, 0.6543851028637105, 0.6581709145427287, 0.6366134373300011), (0.6611694152923538, 0.7023196292981908, 0.6611694152923538, 0.6406969769622766), (0.6546546546546547, 0.6901272533394075, 0.6546546546546547, 0.6389772825237927), (0.6921921921921922, 0.7234510519625736, 0.6921921921921922, 0.6778306455989034)]"
128,32,100,relu,0.2,Adam,"[(0.7001499250374813, 0.696209938261367, 0.7001499250374813, 0.696811991597289), (0.6536731634182908, 0.6481598631629151, 0.6536731634182908, 0.6414806328156003), (0.6596701649175413, 0.6561794599436117, 0.6596701649175413, 0.6538358055519554), (0.6666666666666666, 0.6664985879455344, 0.6666666666666666, 0.652938175175103), (0.6966966966966966, 0.7061679550103243, 0.6966966966966966, 0.6902218653833685)]"
128,32,100,relu,0.5,Adam,"[(0.7001499250374813, 0.7006305614778072, 0.7001499250374813, 0.6961194753292109), (0.6746626686656672, 0.6766350816642277, 0.6746626686656672, 0.6594115744191127), (0.7091454272863568, 0.7154017408372989, 0.7091454272863568, 0.7024970208138149), (0.7117117117117117, 0.7347299735548428, 0.7117117117117117, 0.7103166140132917), (0.7027027027027027, 0.7236904766921919, 0.7027027027027027, 0.6879531862398796)]"
128,64,35,relu,0.2,Adam,"[(0.6911544227886057, 0.6935050008029237, 0.6911544227886057, 0.6919456743729193), (0.638680659670165, 0.6345743255798681, 0.638680659670165, 0.6338757191938875), (0.6806596701649176, 0.6765574320336448, 0.6806596701649176, 0.6733947728284585), (0.6801801801801802, 0.6791982126303665, 0.6801801801801802, 0.6773341121697521), (0.6906906906906907, 0.690145810835466, 0.6906906906906907, 0.6903843944354072)]"
128,64,35,relu,0.5,Adam,"[(0.6941529235382309, 0.7200040480153002, 0.6941529235382309, 0.6774822325863216), (0.7166416791604198, 0.727343413423624, 0.7166416791604198, 0.7077823898347023), (0.7151424287856072, 0.735013691, 0.7151424287856072, 0.7095481872303651), (0.7132132132132132, 0.7186528457885241, 0.7132132132132132, 0.7094978857353939), (0.7207207207207207, 0.7276877907338012, 0.7207207207207207, 0.7140349759344629)]"
