Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
1024,8,50,relu,0.3,Adam,"[(0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.993, 0.9930540242557884, 0.993, 0.9928866153788806), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9964982491245623, 0.9964936704866126, 0.9964982491245623, 0.9964784017542998)]"
1024,8,50,relu,0.5,Adam,"[(0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9925, 0.9925154336919044, 0.9925, 0.9923875239499053), (0.9925, 0.9925619834710744, 0.9925, 0.9923694562698712), (0.9959979989994997, 0.9959841311297527, 0.9959979989994997, 0.9959799051398689)]"
1024,16,5,relu,0.2,Adam,"[(0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9955, 0.995497360581045, 0.9955, 0.9954642901736869), (0.9925, 0.9924846330486413, 0.9925, 0.9924916428811545), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.9974987493746873, 0.9975056780467796, 0.9974987493746873, 0.9974845726816428)]"
1024,16,5,relu,0.3,Adam,"[(0.9865, 0.9866995073891626, 0.9865, 0.9860616422408346), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9925, 0.9925154336919044, 0.9925, 0.9923875239499053), (0.9855, 0.9855334223822522, 0.9855, 0.9855160653520408), (0.9974987493746873, 0.9975276320617872, 0.9974987493746873, 0.99750706261681)]"
1024,16,5,relu,0.5,Adam,"[(0.9945, 0.994475366774496, 0.9945, 0.9944815089021114), (0.9955, 0.9955113260822072, 0.9955, 0.9955049857989091), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9925, 0.9924497478514099, 0.9925, 0.9924577327551397), (0.9959979989994997, 0.995994080905979, 0.9959979989994997, 0.9959707008925699)]"
1024,16,10,relu,0.2,Adam,"[(0.9855, 0.9854689884737402, 0.9855, 0.9854838429035656), (0.993, 0.9930540242557884, 0.993, 0.9928866153788806), (0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.988, 0.988, 0.988, 0.988), (0.9989994997498749, 0.9990006101830049, 0.9989994997498749, 0.9989972509965155)]"
1024,16,10,relu,0.3,Adam,"[(0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.9925, 0.9925619834710744, 0.9925, 0.9923694562698712), (0.995, 0.9951131603727636, 0.995, 0.9950327721901033), (0.9929964982491246, 0.9930505495305536, 0.9929964982491246, 0.9928823954151029)]"
1024,16,10,relu,0.5,Adam,"[(0.9925, 0.9924812798915504, 0.9925, 0.9924053822973078), (0.9955, 0.9954821490409386, 0.9955, 0.9954848709199093), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9905, 0.9905992303463441, 0.9905, 0.9902880611877093), (0.9919959979989995, 0.992066517840418, 0.9919959979989995, 0.9918460828894733)]"
1024,16,50,relu,0.2,Adam,"[(0.9905, 0.9910846198944694, 0.9905, 0.9906518122700004), (0.997, 0.997, 0.997, 0.997), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.992, 0.9920202487225996, 0.992, 0.9918704175758636), (0.9979989994997499, 0.9980034363079544, 0.9979989994997499, 0.9979899525699344)]"
1024,16,50,relu,0.3,Adam,"[(0.9935, 0.9935073434245162, 0.9935, 0.9934179979910001), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9935, 0.9935466078323222, 0.9935, 0.9934025207565845), (0.9935, 0.9935466078323222, 0.9935, 0.9934025207565845), (0.9994997498749375, 0.9995000276373612, 0.9994997498749375, 0.9994991892968863)]"
1024,16,50,relu,0.5,Adam,"[(0.9955, 0.995497360581045, 0.9955, 0.9954642901736869), (0.9845, 0.9847624249044238, 0.9845, 0.9839150823345193), (0.9925, 0.9925619834710744, 0.9925, 0.9923694562698712), (0.992, 0.9922218406593406, 0.992, 0.9920695226865802), (0.9964982491245623, 0.9965118142912076, 0.9964982491245623, 0.9964703014015329)]"
1024,32,5,relu,0.2,Adam,"[(0.993, 0.9929805175923233, 0.993, 0.992919951701115), (0.995, 0.9949823612014933, 0.995, 0.9949660886677871), (0.9905, 0.9905746029918501, 0.9905, 0.9905313981667934), (0.9875, 0.987457439732231, 0.9875, 0.9872211331417229), (0.9934967483741871, 0.9935433795220832, 0.9934967483741871, 0.9933986529499342)]"
1024,32,5,relu,0.3,Adam,"[(0.991, 0.9909271500496626, 0.991, 0.990938959602017), (0.9915, 0.9915795266923499, 0.9915, 0.9913313328198505), (0.9925, 0.9924618022416108, 0.9925, 0.9924747848665155), (0.9895, 0.9895519668083065, 0.9895, 0.9892657518390472), (0.9964982491245623, 0.996487097159908, 0.9964982491245623, 0.9964864091844191)]"
1024,32,5,relu,0.5,Adam,"[(0.9925, 0.9924497478514099, 0.9925, 0.9924577327551397), (0.9945, 0.994481162778028, 0.9945, 0.9944563546567283), (0.978, 0.9785249457700651, 0.978, 0.9767732705139432), (0.989, 0.9890598290598291, 0.989, 0.988740913056121), (0.9939969984992496, 0.993964825951551, 0.9939969984992496, 0.9939698577098033)]"
