Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
64,32,60,relu,0.2,Adam,"[(0.9415, 0.93712, 0.9415, 0.9353469387755101), (0.9475, 0.9439427147005591, 0.9475, 0.9438714853608143), (0.955, 0.9540264423076924, 0.955, 0.9505021520803443), (0.95, 0.9470804340042652, 0.95, 0.945837467158309), (0.9479739869934968, 0.9449884333618951, 0.9479739869934968, 0.942918591614542)]"
64,32,60,relu,0.5,Adam,"[(0.9315, 0.9363448631905008, 0.9315, 0.9149143647280152), (0.9465, 0.9459143623087518, 0.9465, 0.9390702191221881), (0.949, 0.9478146277179881, 0.949, 0.9428029522120973), (0.939, 0.9392449600608597, 0.939, 0.9280591475095785), (0.9389694847423712, 0.9404761489832625, 0.9389694847423712, 0.9273696845827276)]"
64,32,100,relu,0.2,Adam,"[(0.9485, 0.9464956302587537, 0.9485, 0.9427157081659905), (0.945, 0.9412648089437676, 0.945, 0.9419331762848581), (0.9495, 0.9465178602912656, 0.9495, 0.9452139487747796), (0.952, 0.9493215482345093, 0.952, 0.9483103603733226), (0.9429714857428715, 0.9385527146613104, 0.9429714857428715, 0.9385594012714072)]"
64,32,100,relu,0.5,Adam,"[(0.942, 0.9440661848611639, 0.942, 0.9315972222222222), (0.95, 0.9506303343512645, 0.95, 0.9431554361131826), (0.9405, 0.939606481415107, 0.9405, 0.9400278367409708), (0.9365, 0.9406850025947067, 0.9365, 0.9228117558141706), (0.9424712356178089, 0.9444926723387382, 0.9424712356178089, 0.9322067087867786)]"
64,64,35,relu,0.2,Adam,"[(0.9445, 0.9416720000363122, 0.9445, 0.9378596004662912), (0.956, 0.9546527811105245, 0.956, 0.9520487666238716), (0.951, 0.9482027649769585, 0.951, 0.9470781099324975), (0.951, 0.9480006835269994, 0.951, 0.9479814593301434), (0.9469734867433717, 0.9432953168917904, 0.9469734867433717, 0.9432033435666165)]"
64,64,35,relu,0.5,Adam,"[(0.914, 0.9185448392554991, 0.914, 0.8841563833467881), (0.9305, 0.9312821321084668, 0.9305, 0.9147972527970715), (0.9275, 0.9291717041909383, 0.9275, 0.909542064128852), (0.9155, 0.9157838939295894, 0.9155, 0.8882721053652542), (0.9114557278639319, 0.9098421519957631, 0.9114557278639319, 0.8801129192649272)]"
64,64,60,relu,0.2,Adam,"[(0.9475, 0.9444914007764368, 0.9475, 0.9423428018338095), (0.9505, 0.9478363618309998, 0.9505, 0.9461367107165402), (0.95, 0.9468679345657668, 0.95, 0.9464677240240326), (0.9495, 0.9462746566516514, 0.9495, 0.9460097144899262), (0.950975487743872, 0.9487481169594456, 0.950975487743872, 0.946211749790626)]"
64,64,60,relu,0.5,Adam,"[(0.921, 0.9273748723186925, 0.921, 0.8968714675909026), (0.9305, 0.9332021466905187, 0.9305, 0.9140531939077062), (0.915, 0.9195884146341464, 0.915, 0.8861190423896332), (0.9345, 0.9361558441558442, 0.9345, 0.9207126296522271), (0.9404702351175588, 0.9419260652098743, 0.9404702351175588, 0.9295745731976462)]"
64,64,100,relu,0.2,Adam,"[(0.944, 0.9403879221404499, 0.944, 0.9380109888633646), (0.948, 0.9446082949308757, 0.948, 0.943837994214079), (0.95, 0.9470804340042652, 0.95, 0.945837467158309), (0.9495, 0.9466130473637175, 0.9495, 0.9450485634582884), (0.943471735867934, 0.9393855859197944, 0.943471735867934, 0.940051328487389)]"
64,64,100,relu,0.5,Adam,"[(0.9385, 0.9415764468664132, 0.9385, 0.9261639113083834), (0.9445, 0.9442963727652386, 0.9445, 0.9361156243179669), (0.943, 0.9456732597945987, 0.943, 0.9327765804597701), (0.938, 0.9411216948157635, 0.938, 0.9254118038186324), (0.9324662331165583, 0.937177891271217, 0.9324662331165583, 0.9163539119873739)]"
128,8,35,relu,0.2,Adam,"[(0.944, 0.940709219858156, 0.944, 0.9376086956521739), (0.948, 0.9448241109564716, 0.948, 0.9433303605554847), (0.957, 0.9577659574468086, 0.957, 0.9520923913043479), (0.9485, 0.9470026462591518, 0.9485, 0.942338187820072), (0.951975987993997, 0.9501889042643672, 0.951975987993997, 0.9471435465116174)]"
128,8,35,relu,0.5,Adam,"[(0.944, 0.9411157478585548, 0.944, 0.9371953985074012), (0.9495, 0.9505993215228044, 0.9495, 0.9422844339936556), (0.948, 0.9491663050889481, 0.948, 0.9402519349997672), (0.949, 0.9492287213217445, 0.949, 0.9420185448354461), (0.9444722361180591, 0.9476975536433837, 0.9444722361180591, 0.9345647363072386)]"
128,8,60,relu,0.2,Adam,"[(0.944, 0.940901313063996, 0.944, 0.9374034483583231), (0.947, 0.9434101382488478, 0.947, 0.942757955641273), (0.954, 0.9520449381469326, 0.954, 0.9500207943439384), (0.9505, 0.9496679693705715, 0.9505, 0.9445774814969624), (0.9524762381190596, 0.9507220623272621, 0.9524762381190596, 0.9477765039263497)]"
128,8,60,relu,0.5,Adam,"[(0.946, 0.945402562212349, 0.946, 0.9383929424503965), (0.952, 0.9544303797468354, 0.952, 0.9450444292549556), (0.956, 0.9558222711328151, 0.956, 0.9512943483926437), (0.9445, 0.9470414865386054, 0.9445, 0.9349211864147671), (0.951975987993997, 0.9521481806228427, 0.951975987993997, 0.9459175307424988)]"
128,8,100,relu,0.2,Adam,"[(0.948, 0.947094430992736, 0.948, 0.941287057122198), (0.952, 0.9504480696583153, 0.952, 0.947035544081942), (0.954, 0.9519123896698268, 0.954, 0.9501704697856442), (0.9485, 0.9464956302587537, 0.9485, 0.9427157081659905), (0.9494747373686844, 0.9475123903952203, 0.9494747373686844, 0.9439438782151334)]"
128,8,100,relu,0.5,Adam,"[(0.949, 0.9517350157728706, 0.949, 0.9409744052734057), (0.9475, 0.9439772348754831, 0.9475, 0.9441879639193973), (0.9555, 0.9571436610999339, 0.9555, 0.949840515549409), (0.9535, 0.9557844690966719, 0.9535, 0.9470423399847057), (0.9514757378689345, 0.9512905272963161, 0.9514757378689345, 0.9454466223318916)]"
128,32,35,relu,0.2,Adam,"[(0.942, 0.9379406065050018, 0.942, 0.93559016343611), (0.949, 0.9461683213289209, 0.949, 0.9442498456202125), (0.9535, 0.9516610218637113, 0.9535, 0.9492468743627728), (0.941, 0.9362085337567521, 0.941, 0.9360882112468046), (0.9504752376188094, 0.948808100566349, 0.9504752376188094, 0.9450539004286952)]"
128,32,35,relu,0.5,Adam,"[(0.9395, 0.9343799026908947, 0.9395, 0.9341670908757711), (0.949, 0.9511578947368421, 0.949, 0.9411891891891891), (0.937, 0.9393713813068651, 0.937, 0.9242087683963521), (0.946, 0.9484115112410977, 0.946, 0.9370375673205062), (0.9524762381190596, 0.9534303630953067, 0.9524762381190596, 0.9462054751102436)]"
128,32,60,relu,0.2,Adam,"[(0.9505, 0.9515544233304205, 0.9505, 0.9436257167579124), (0.943, 0.9388414217361586, 0.943, 0.9394886363636363), (0.9495, 0.9470038407517433, 0.9495, 0.9445392665258548), (0.953, 0.9535431898941416, 0.953, 0.947111985097684), (0.9454727363681841, 0.9415262820379222, 0.9454727363681841, 0.9413404182599094)]"
128,32,60,relu,0.5,Adam,"[(0.9485, 0.9506995255022608, 0.9485, 0.9405045549471851), (0.8915, 0.9144100481654541, 0.8915, 0.9002951500649816), (0.9545, 0.956219268500899, 0.9545, 0.9485384113193042), (0.949, 0.9472695035460994, 0.949, 0.943179347826087), (0.9344672336168084, 0.9331959905063817, 0.9344672336168084, 0.9337908541677643)]"
128,32,100,relu,0.2,Adam,"[(0.9485, 0.9487343928195862, 0.9485, 0.9413479679400504), (0.9545, 0.9537599999999999, 0.9545, 0.9497142857142856), (0.955, 0.9548263761588016, 0.955, 0.9500268509418095), (0.9495, 0.9467252759644156, 0.9495, 0.9448810140929039), (0.9549774887443722, 0.9554495541638954, 0.9549774887443722, 0.9496372974198787)]"
