Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,32,60,relu,0.2,Adam,"[(0.9925, 0.9924812798915504, 0.9925, 0.9924053822973078), (0.997, 0.9969953391556179, 0.997, 0.9969865133017187), (0.9905, 0.9905992303463441, 0.9905, 0.9902880611877093), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.991495747873937, 0.9915753143495247, 0.991495747873937, 0.9913260055743561)]"
128,32,60,relu,0.5,Adam,"[(0.991, 0.9910891089108911, 0.991, 0.9908103461748847), (0.9975, 0.9974957135738236, 0.9975, 0.9974915949555052), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.9899949974987494, 0.9901049425811806, 0.9899949974987494, 0.9897579530213527)]"
128,32,100,relu,0.2,Adam,"[(0.998, 0.998, 0.998, 0.998), (0.9975, 0.9975069068221981, 0.9975, 0.9975027698882829), (0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.9955, 0.9954821490409386, 0.9955, 0.9954848709199093), (0.9954977488744372, 0.9954950136362224, 0.9954977488744372, 0.9954618160876854)]"
128,32,100,relu,0.5,Adam,"[(0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.9895, 0.9896210873146623, 0.9895, 0.9892395502925985), (0.9954977488744372, 0.9955201481337683, 0.9954977488744372, 0.9954512800573274)]"
128,64,35,relu,0.2,Adam,"[(0.9965, 0.9964889313073811, 0.9965, 0.9964882329377073), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.9949974987493747, 0.9949744785406519, 0.9949974987493747, 0.994974881424836)]"
128,64,35,relu,0.5,Adam,"[(0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.9975, 0.9975069068221981, 0.9975, 0.9975027698882829), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.9964982491245623, 0.996487097159908, 0.9964982491245623, 0.9964864091844191)]"
128,64,60,relu,0.2,Adam,"[(0.997, 0.997, 0.997, 0.997), (0.997, 0.997, 0.997, 0.997), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.9955, 0.995497360581045, 0.9955, 0.9954642901736869), (0.9934967483741871, 0.9935039406047702, 0.9934967483741871, 0.9934142301587222)]"
128,64,60,relu,0.5,Adam,"[(0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9894947473736868, 0.9895464484425952, 0.9894947473736868, 0.9892589997504072)]"
128,64,100,relu,0.2,Adam,"[(0.992, 0.9920704845814978, 0.992, 0.9918510324483776), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9939969984992496, 0.9940009321799665, 0.9939969984992496, 0.9939279546389982)]"
128,64,100,relu,0.5,Adam,"[(0.996, 0.9959961639894509, 0.996, 0.9959728709342297), (0.998, 0.9979966143118197, 0.998, 0.9979955301214568), (0.9905, 0.9905377566456448, 0.9905, 0.9903114896221858), (0.9935, 0.9935073434245162, 0.9935, 0.9934179979910001), (0.9939969984992496, 0.9940009321799665, 0.9939969984992496, 0.9939279546389982)]"
512,8,35,relu,0.2,Adam,"[(0.997, 0.9969953391556179, 0.997, 0.9969865133017187), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.998, 0.998, 0.998, 0.998), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.9959979989994997, 0.995994080905979, 0.9959979989994997, 0.9959707008925699)]"
512,8,35,relu,0.5,Adam,"[(0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9905, 0.9905992303463441, 0.9905, 0.9902880611877093), (0.9894947473736868, 0.9896158952622934, 0.9894947473736868, 0.9892326233836132)]"
512,8,60,relu,0.2,Adam,"[(0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.9975, 0.9974957135738236, 0.9975, 0.9974915949555052), (0.9955, 0.9954821490409386, 0.9955, 0.9954848709199093), (0.9979989994997499, 0.9980034363079544, 0.9979989994997499, 0.9979899525699344)]"
512,8,60,relu,0.5,Adam,"[(0.9955, 0.9954840542652177, 0.9955, 0.9954746396530838), (0.99, 0.9901098901098901, 0.99, 0.9897644664146554), (0.9945, 0.9945013154124666, 0.9945, 0.994443558622625), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9974987493746873, 0.9975056780467796, 0.9974987493746873, 0.9974845726816428)]"
512,8,100,relu,0.2,Adam,"[(0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.998, 0.9979966143118197, 0.998, 0.9979955301214568), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9939969984992496, 0.9940009321799665, 0.9939969984992496, 0.9939279546389982)]"
512,8,100,relu,0.5,Adam,"[(0.987, 0.9870962918660287, 0.987, 0.9866281527405947), (0.986, 0.9862144420131291, 0.986, 0.9855271425353582), (0.9885, 0.9886450905101482, 0.9885, 0.9881857071421825), (0.986, 0.9862144420131291, 0.986, 0.9855271425353582), (0.9859929964982491, 0.9862075457860221, 0.9859929964982491, 0.9855170530525849)]"
512,32,35,relu,0.2,Adam,"[(0.997, 0.997, 0.997, 0.997), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.993, 0.992954755625578, 0.993, 0.9929525241349021), (0.9969984992496248, 0.9969937837188536, 0.9969984992496248, 0.9969849288549016)]"
512,32,35,relu,0.5,Adam,"[(0.9905, 0.9905377566456448, 0.9905, 0.9903114896221858), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9915, 0.9915795266923499, 0.9915, 0.9913313328198505), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9969984992496248, 0.9969937837188536, 0.9969984992496248, 0.9969849288549016)]"
512,32,60,relu,0.2,Adam,"[(0.9955, 0.995497360581045, 0.9955, 0.9954642901736869), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.9925, 0.9925619834710744, 0.9925, 0.9923694562698712), (0.997, 0.9969921187457258, 0.997, 0.9969932951821852), (0.9944972486243121, 0.994472447606193, 0.9944972486243121, 0.9944786430040872)]"
512,32,60,relu,0.5,Adam,"[(0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.991, 0.991031411606972, 0.991, 0.9908324115044247), (0.9904952476238119, 0.9905945276101492, 0.9904952476238119, 0.9902819521551303)]"
512,32,100,relu,0.2,Adam,"[(0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.9975, 0.9975069068221981, 0.9975, 0.9975027698882829), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.997, 0.9969953391556179, 0.997, 0.9969865133017187), (0.9984992496248124, 0.998501746713623, 0.9984992496248124, 0.998494175364751)]"
512,32,100,relu,0.5,Adam,"[(0.993, 0.9930111314639989, 0.993, 0.9929033804842964), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9944972486243121, 0.9944984406316801, 0.9944972486243121, 0.9944404534034)]"
512,64,35,relu,0.2,Adam,"[(0.9905, 0.9905992303463441, 0.9905, 0.9902880611877093), (0.9925, 0.9924591701179964, 0.9925, 0.9924230344853978), (0.986, 0.9862144420131291, 0.986, 0.9855271425353582), (0.991, 0.9910891089108911, 0.991, 0.9908103461748847), (0.9919959979989995, 0.9919781755806896, 0.9919959979989995, 0.9918848791445108)]"
512,64,35,relu,0.5,Adam,"[(0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.998, 0.9979966143118197, 0.998, 0.9979955301214568), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.994, 0.9939680528530703, 0.994, 0.9939730266034372), (0.9934967483741871, 0.9935039406047702, 0.9934967483741871, 0.9934142301587222)]"
512,64,60,relu,0.2,Adam,"[(0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9965, 0.9964889313073811, 0.9965, 0.9964882329377073), (0.9954977488744372, 0.9954950136362224, 0.9954977488744372, 0.9954618160876854)]"
512,64,60,relu,0.5,Adam,"[(0.99, 0.9901098901098901, 0.99, 0.9897644664146554), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.9935, 0.9934802427652314, 0.9935, 0.9934332965540114), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.9969984992496248, 0.9969937837188536, 0.9969984992496248, 0.9969849288549016)]"
512,64,100,relu,0.2,Adam,"[(0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9965, 0.9964889313073811, 0.9965, 0.9964882329377073), (0.9934967483741871, 0.9934767331295917, 0.9934967483741871, 0.9934296267494728)]"
512,64,100,relu,0.5,Adam,"[(0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9919959979989995, 0.992066517840418, 0.9919959979989995, 0.9918460828894733)]"
